subject,layer,context_length,separate_model,cross_modality,unified_model,var_explained_prod,var_explained_comp,var_explained_intersection,weightcorr_linguistic_voxels,weightcorr_cross_voxels,weightcorr_prod_voxels,weightcorr_comp_voxels,weightcorr_bimodal_voxels,weightcorr_uni_vs_prod,weightcorr_uni_vs_comp
5E+00,3E+00,1E+00,3.12965004969449E-02,-1.82963630301732E-02,2.28522954665386E-02,1.87842644545689E-02,2.12546847303155E-02,1.47882603812835E-02,-8.23972791355263E-02,1.73389313041869E-01,-4.97221570303583E-02,-9.9162430289032E-02,-9.37428578103612E-02,5.6539693686043E-01,6.20885624961413E-01
5E+00,6E+00,1E+00,3.01729923140753E-02,-1.73975309892915E-02,2.01047499554637E-02,1.89041473639209E-02,2.18235339582447E-02,1.42817604651567E-02,-9.95734745914826E-02,1.76990762009629E-01,-6.70098730178193E-02,-1.14766541893794E-01,-1.12061286574912E-01,5.44445779742377E-01,6.23069124742441E-01
5E+00,9E+00,1E+00,3.11945269303315E-02,-1.76241856735361E-02,2.09209604853479E-02,1.82568953612931E-02,2.23824198031179E-02,1.4918338266642E-02,-1.13557900296166E-01,1.76467657058718E-01,-7.77499622302553E-02,-1.25680504704893E-01,-1.2927337744378E-01,5.21290352138305E-01,6.41948650424217E-01
5E+00,1.2E+01,1E+00,3.23046945333349E-02,-1.92122963740116E-02,2.20560729428111E-02,2.1122579576938E-02,2.1005211590752E-02,1.53474417198102E-02,-1.14232914793453E-01,1.88686480771075E-01,-7.82650387026767E-02,-1.27908144275777E-01,-1.36479029921297E-01,5.43204325202179E-01,6.26540633440673E-01
5E+00,1.5E+01,1E+00,3.41446173536668E-02,-1.98470236445243E-02,2.33404992050314E-02,2.20610655239683E-02,2.1541447222794E-02,1.54357425867966E-02,-1.08873989850354E-01,1.95409565105131E-01,-7.48517124886404E-02,-1.26966152093263E-01,-1.27096328218537E-01,5.28383313592426E-01,6.29789734713608E-01
5E+00,1.8E+01,1E+00,3.60742689566025E-02,-2.09327184634787E-02,2.55405102393827E-02,2.33728891623319E-02,2.12322955236721E-02,1.54819602708467E-02,-1.117532069028E-01,1.90821351638832E-01,-8.19765865813369E-02,-1.29307225602539E-01,-1.2821263303835E-01,5.48542543657505E-01,6.3476455047867E-01
5E+00,2.1E+01,1E+00,3.58424574736027E-02,-2.11986073842056E-02,2.70814332241854E-02,2.21339896334838E-02,2.14732109233986E-02,1.62202679497523E-02,-1.04381691018361E-01,2.03340495723672E-01,-7.65488198237428E-02,-1.15658324608338E-01,-1.23746765451378E-01,5.19412229350273E-01,6.50561507194395E-01
5E+00,2.4E+01,1E+00,3.67557702597304E-02,-2.11369140200872E-02,2.74333014037686E-02,2.30124863552793E-02,2.1837402532744E-02,1.561740293002E-02,-9.91787273833909E-02,2.10663540585908E-01,-7.30465746988762E-02,-1.11696400149388E-01,-1.15265342950793E-01,5.32068820439953E-01,6.52976115848056E-01
5E+00,2.7E+01,1E+00,3.80777961884151E-02,-2.18276909346938E-02,2.81347207636307E-02,2.49799416465184E-02,1.91360666745965E-02,1.5938911207159E-02,-9.17965333169571E-02,2.08814421839259E-01,-6.84922667185773E-02,-1.06866464542274E-01,-1.09478902422087E-01,5.56411139940531E-01,6.28727096763108E-01
5E+00,3E+01,1E+00,3.66221545707913E-02,-2.20805866402453E-02,2.73058093912057E-02,2.45764375673163E-02,1.86372327211007E-02,1.62768363354896E-02,-9.23858859138727E-02,2.21687416253595E-01,-6.93186429904697E-02,-9.99963633475039E-02,-1.16661543159071E-01,5.60792195681798E-01,6.46468112554559E-01
5E+00,3.3E+01,1E+00,3.62643530922658E-02,-2.07104632205765E-02,2.61716659127353E-02,2.55176985753413E-02,1.8383548694476E-02,1.51972877670322E-02,-8.73256620056809E-02,2.1583303419598E-01,-6.95491632014654E-02,-9.56627341514618E-02,-1.08346297706723E-01,5.75158850177244E-01,6.38465429789434E-01
5E+00,3.6E+01,1E+00,3.44374552370048E-02,-1.99349726504662E-02,2.60918329680264E-02,2.53174518018888E-02,1.68382141529304E-02,1.53284660625743E-02,-8.04437099383404E-02,2.3312575959589E-01,-5.95581517819137E-02,-8.93672734658312E-02,-1.05071668756473E-01,5.77600209376032E-01,6.26123401514103E-01
5E+00,0E+00,2E+00,2.80979632489915E-02,-1.96037496170886E-02,2.20883505911362E-02,1.82173419759686E-02,1.80253460759054E-02,1.45275139139439E-02,-3.00232125190853E-02,1.66552135218257E-01,-1.33678415744017E-02,-4.18186942518146E-02,-3.66166585394761E-02,6.2162862087294E-01,6.22451790570456E-01
5E+00,3E+00,2E+00,3.91818776215324E-02,-2.56557451329225E-02,2.79726556365301E-02,2.46296830296382E-02,2.38439608232889E-02,1.72761458194176E-02,-9.49687304709904E-02,1.80824121097986E-01,-6.5140183939458E-02,-1.19758109777206E-01,-9.99507882026246E-02,6.14565496430272E-01,5.64679206664969E-01
5E+00,6E+00,2E+00,3.88604007610541E-02,-2.63296981243892E-02,2.83862730007317E-02,2.43896537554375E-02,2.62512113249759E-02,1.79875706820989E-02,-1.27514422153818E-01,1.76461065273513E-01,-9.02486940688802E-02,-1.52705131740086E-01,-1.32479224321022E-01,5.64523044077694E-01,5.66472034239711E-01
5E+00,9E+00,2E+00,4.14040789284914E-02,-2.75838940236596E-02,3.04864596108877E-02,2.59860234094755E-02,2.59488652077249E-02,1.89693904004311E-02,-1.25111624992422E-01,1.5127686132367E-01,-8.72158096830716E-02,-1.50712908452311E-01,-1.35629251585146E-01,5.6998839807179E-01,5.70377489871646E-01
5E+00,1.2E+01,2E+00,4.20593407649388E-02,-2.78677862772544E-02,3.23937250802363E-02,2.66155838426438E-02,2.67076985215051E-02,1.89547949342674E-02,-1.22598831144269E-01,1.60377636552205E-01,-8.98116407147694E-02,-1.42879948306702E-01,-1.34742113814258E-01,5.49165569682117E-01,5.88683860969668E-01
5E+00,1.5E+01,2E+00,4.33494358664807E-02,-2.88615784192736E-02,3.384841061828E-02,2.74098353891851E-02,2.56063580612474E-02,2.01498798274487E-02,-1.18127086105828E-01,1.79242721303103E-01,-8.04341278658535E-02,-1.43929300437353E-01,-1.31976008200012E-01,5.56208116479538E-01,5.87489929041666E-01
5E+00,1.8E+01,2E+00,4.41497900662719E-02,-2.84819333316083E-02,3.53511860091821E-02,2.76110513132117E-02,2.54944802099282E-02,1.98327777270814E-02,-1.07579946214591E-01,1.85229451480386E-01,-7.58589434215872E-02,-1.27916428203709E-01,-1.22441257875516E-01,5.59657306395424E-01,6.05684079970219E-01
5E+00,2.1E+01,2E+00,4.50984753195709E-02,-2.75539823994845E-02,3.63631783484842E-02,2.83263913293258E-02,2.56494061360308E-02,1.92564356831295E-02,-9.45533442091725E-02,1.81530527076165E-01,-6.66320268318849E-02,-1.1270756381651E-01,-1.11354493106104E-01,5.49838653725668E-01,6.20381686965637E-01
5E+00,2.4E+01,2E+00,4.4883215656607E-02,-2.78915517927618E-02,3.66397539702684E-02,2.77841124831431E-02,2.40432552436095E-02,2.00636793939774E-02,-7.93980449859889E-02,1.97663996604408E-01,-4.93415419793687E-02,-9.57511241777945E-02,-1.01076048233301E-01,5.52788325950735E-01,6.23879063152072E-01
5E+00,2.7E+01,2E+00,4.49032427664544E-02,-2.61758877646375E-02,3.67014096130643E-02,2.90939847784729E-02,2.28984846970327E-02,1.98457085626423E-02,-7.46561134529273E-02,1.97835897654972E-01,-5.28666534851632E-02,-8.5644070540879E-02,-9.58638340624467E-02,5.64545940418578E-01,6.23402770695259E-01
5E+00,3E+01,2E+00,4.38880848643514E-02,-2.55350894867153E-02,3.51185129338525E-02,2.91082447131009E-02,2.11734231000867E-02,1.96978893205938E-02,-7.11418388879047E-02,1.98670265906036E-01,-4.90894120097438E-02,-8.2277839524402E-02,-9.35711227859461E-02,5.72920513805594E-01,6.14226342984055E-01
5E+00,3.3E+01,2E+00,4.24214674320957E-02,-2.4449384952109E-02,3.34706662520483E-02,2.8355774699421E-02,2.05763708888242E-02,1.96362305827595E-02,-7.89377431602478E-02,1.90081275865621E-01,-5.9851259737608E-02,-8.63108410076099E-02,-1.00184349334373E-01,5.72119171823235E-01,6.00082941272207E-01
5E+00,3.6E+01,2E+00,3.89819486639184E-02,-2.27672636019062E-02,3.08825166606874E-02,2.80422227101144E-02,1.87572173841862E-02,1.84997453733378E-02,-7.52230176412021E-02,2.11182363939101E-01,-5.71629221766169E-02,-8.21060831017564E-02,-9.65060680913878E-02,5.8114479745511E-01,6.09245441430994E-01
5E+00,0E+00,4E+00,2.8708736374654E-02,-2.70776854541162E-02,2.50878666901723E-02,1.7721439499286E-02,1.82233831200405E-02,1.80974363109039E-02,-6.06822831563344E-02,1.7475948720502E-01,-3.5868714834137E-02,-7.76457000781559E-02,-6.81741953610335E-02,5.89155969647391E-01,5.70945567592112E-01
5E+00,3E+00,4E+00,4.54075828826854E-02,-2.72446921932403E-02,3.97888752931768E-02,3.37578500366919E-02,1.52114226753903E-02,2.4327814625111E-02,-6.9134239815145E-02,1.96592187538877E-01,-4.9587125152436E-02,-8.38637832663989E-02,-9.17210223345251E-02,5.97401427157619E-01,5.2964473135774E-01
5E+00,6E+00,4E+00,4.97232371368933E-02,-3.03415732875132E-02,4.30272122272732E-02,3.74905828293698E-02,1.71717379850095E-02,2.48957988867977E-02,-8.99294908126714E-02,1.85259083007351E-01,-7.24983793218259E-02,-1.02481381094588E-01,-1.1468831178697E-01,5.86624324720904E-01,5.49374267677681E-01
5E+00,9E+00,4E+00,5.1886660055273E-02,-3.05252023781474E-02,4.4322358010751E-02,3.90079782062756E-02,1.9210671000819E-02,2.5942058083999E-02,-8.59232201230555E-02,1.65952983912593E-01,-6.63977925653115E-02,-1.01890857612432E-01,-1.12574068909645E-01,5.67281498105822E-01,5.45026655685599E-01
5E+00,1.2E+01,4E+00,5.29838525960567E-02,-3.06918434696163E-02,4.59961712459056E-02,3.90519847009998E-02,1.86636930464568E-02,2.65111075363451E-02,-8.18979625188544E-02,1.73084626966799E-01,-6.49354676557166E-02,-8.96464306140972E-02,-1.08525649678634E-01,5.68188055245519E-01,5.57707941307551E-01
5E+00,1.5E+01,4E+00,5.34998868975481E-02,-3.0094522591111E-02,4.75035720755419E-02,3.89012204401716E-02,1.98867049899085E-02,2.70879852684575E-02,-7.46062557497084E-02,1.77533267658033E-01,-5.32259710769591E-02,-8.89108033048143E-02,-1.03553654297987E-01,5.65872208500343E-01,5.7336185303602E-01
5E+00,1.8E+01,4E+00,5.39985918384513E-02,-2.96233197290621E-02,4.85812331942608E-02,3.83039737261032E-02,2.1645603184442E-02,2.63354271856987E-02,-6.38014258971103E-02,1.80155685644578E-01,-4.20155017714439E-02,-7.86183889344082E-02,-9.20385879739477E-02,5.65832707295497E-01,5.89531389228858E-01
5E+00,2.1E+01,4E+00,5.38773555195547E-02,-2.91674281770468E-02,4.78484084935694E-02,3.75993198760423E-02,2.13122705746029E-02,2.65543787638646E-02,-5.29514894892819E-02,1.79559868119136E-01,-3.32867040102832E-02,-5.9800894031414E-02,-8.1833224424139E-02,5.71266611904829E-01,5.83666357041772E-01
5E+00,2.4E+01,4E+00,5.30963048845957E-02,-2.88271094624113E-02,4.8118166946957E-02,3.6721583316656E-02,2.10225822543144E-02,2.6875351106246E-02,-4.98278919418384E-02,1.80759282387659E-01,-2.80149512780486E-02,-5.95859985521229E-02,-7.71856462943986E-02,5.69498952530981E-01,5.9134218928639E-01
5E+00,2.7E+01,4E+00,5.27198015805157E-02,-2.79427067291758E-02,4.64876936727405E-02,3.73274212356773E-02,2.19441515127617E-02,2.56413194300691E-02,-4.49296567350186E-02,1.88711572236237E-01,-2.90316845036334E-02,-5.08232914994088E-02,-6.8593253777909E-02,5.71111274625405E-01,5.73315481930057E-01
5E+00,3E+01,4E+00,5.16041503560943E-02,-2.86870962248796E-02,4.41829880848109E-02,3.65045181655111E-02,2.15972169975026E-02,2.48030997651578E-02,-4.62792331589372E-02,1.94410859181128E-01,-2.69991774323462E-02,-5.38946347937348E-02,-7.42260421634535E-02,5.73294489549566E-01,5.98056682513608E-01
5E+00,3.3E+01,4E+00,5.0300737903566E-02,-2.90734545462128E-02,4.15191808746957E-02,3.52277301109996E-02,2.14545256078933E-02,2.36129157661436E-02,-5.48751875150209E-02,1.98168674742976E-01,-3.49522446781606E-02,-6.36125420921261E-02,-8.25910128668823E-02,5.7796058557515E-01,5.92756675148154E-01
5E+00,3.6E+01,4E+00,4.46758946226379E-02,-2.7395322493351E-02,3.55073150403594E-02,3.24087209937197E-02,2.11849844647455E-02,2.06035537964654E-02,-6.5040439253472E-02,2.13694239737125E-01,-4.77647002642454E-02,-7.26751588708E-02,-8.83883376196704E-02,5.77338925317859E-01,6.05097564435318E-01
5E+00,0E+00,8E+00,4.34664869236369E-02,-3.0715513702295E-02,4.02018044251995E-02,1.26618294724338E-02,4.22076905831762E-02,2.30445866803048E-02,-6.90728762371475E-02,1.40178963272207E-01,-2.37642304855151E-02,-7.84759923513262E-02,-6.6356257440588E-02,5.00677499701211E-01,6.4577093344514E-01
5E+00,3E+00,8E+00,5.6707281592136E-02,-3.96323167195074E-02,5.16536470438611E-02,2.2633715699393E-02,3.81572302213444E-02,3.60901623079813E-02,-6.80983342802853E-02,1.44212885840988E-01,-2.61998523784723E-02,-7.66943613702653E-02,-7.95844075440346E-02,5.03105138326932E-01,5.90881047754662E-01
5E+00,6E+00,8E+00,5.98663592860444E-02,-4.27995198539158E-02,5.27094221192988E-02,2.6134733172772E-02,3.82445176380953E-02,3.74259262582326E-02,-8.93424786431082E-02,1.4332367861418E-01,-4.59681820287155E-02,-1.00919501933851E-01,-1.02367747731467E-01,4.87620099206161E-01,5.88429053290513E-01
5E+00,9E+00,8E+00,6.19488562433082E-02,-4.50260963686485E-02,5.18388811913863E-02,2.7573878218483E-02,3.93058607986954E-02,3.7942909921958E-02,-9.44566374812156E-02,1.21619775170305E-01,-4.87210897350077E-02,-1.05345553416233E-01,-1.0850874457065E-01,4.84461785479212E-01,5.99954702461158E-01
5E+00,1.2E+01,8E+00,6.31906495178578E-02,-4.45393744740689E-02,5.27444326512128E-02,2.87506124306667E-02,3.8048509718239E-02,3.85892740595862E-02,-8.00424540434431E-02,1.41536459298045E-01,-3.96913515649856E-02,-8.31289231610758E-02,-1.00416573023409E-01,4.8663817403279E-01,6.13613335857129E-01
5E+00,1.5E+01,8E+00,6.38625528961926E-02,-4.25140981947365E-02,5.3761912696649E-02,2.90916892380883E-02,3.91870950159865E-02,3.72328658714211E-02,-7.70512942027041E-02,1.32056041962995E-01,-3.55154560948891E-02,-8.44299379526181E-02,-9.52670186130769E-02,4.89869362708259E-01,6.21387718985392E-01
5E+00,1.8E+01,8E+00,6.30378580929782E-02,-3.98820244432331E-02,5.56265836964914E-02,2.88280776410248E-02,3.59305366955215E-02,3.92609837710099E-02,-5.9082875576055E-02,1.38171777434974E-01,-2.3650386735765E-02,-6.23893032125388E-02,-7.64777415887949E-02,5.07451293835965E-01,5.98267531012615E-01
5E+00,2.1E+01,8E+00,6.28315684080142E-02,-3.78350297597535E-02,5.44577618113194E-02,2.96140315185234E-02,3.78198723963683E-02,3.6887200799947E-02,-5.88984529636929E-02,1.39711160923214E-01,-2.3577581995202E-02,-6.50231102705817E-02,-7.6621462459947E-02,5.06052989249816E-01,6.14999810093634E-01
5E+00,2.4E+01,8E+00,6.1798198561186E-02,-3.54707621236853E-02,5.54755901809553E-02,2.92699789357048E-02,3.68574026143863E-02,3.67694285844129E-02,-4.96564610874341E-02,1.40022182023259E-01,-1.92013613420076E-02,-5.61106610808741E-02,-6.39800516515988E-02,5.01310686466252E-01,6.09615390270177E-01
5E+00,2.7E+01,8E+00,6.03691376576417E-02,-3.45763970162972E-02,5.3297954283252E-02,2.9116427778892E-02,3.5911432023231E-02,3.54883951858792E-02,-5.35482891755948E-02,1.44686351755598E-01,-2.81442699104035E-02,-5.84032797988712E-02,-6.70648588484248E-02,5.05853721551579E-01,6.09274977268111E-01
5E+00,3E+01,8E+00,5.8835882652206E-02,-3.49389787225901E-02,5.03474980224641E-02,2.91149132438303E-02,3.56025922588984E-02,3.27810305047498E-02,-6.02210018884156E-02,1.47913518585255E-01,-4.05788718939053E-02,-6.40641008245405E-02,-7.24445878208694E-02,5.09725187750427E-01,6.10579462433424E-01
5E+00,3.3E+01,8E+00,5.592526122983E-02,-3.58418182564924E-02,4.80045792645198E-02,2.70948642686942E-02,3.41521749821238E-02,3.27544102799346E-02,-6.85947399295689E-02,1.43613727825802E-01,-4.57133472641799E-02,-7.4483316271436E-02,-7.95004332922976E-02,5.07781247907159E-01,5.90119902001256E-01
5E+00,3.6E+01,8E+00,4.89393648128239E-02,-3.53486121358244E-02,4.07317298486219E-02,2.40070500296617E-02,3.18139284313863E-02,2.80052407299096E-02,-9.27420714185077E-02,1.53995429917148E-01,-7.70606504507788E-02,-9.83341510863296E-02,-9.85266233706041E-02,5.08000330740822E-01,5.77133122444125E-01
5E+00,0E+00,1.6E+01,4.55892455673899E-02,-2.39353020997697E-02,4.83612647112568E-02,1.3734329899191E-02,4.99581223309485E-02,1.98363372747057E-02,-5.55897857144269E-02,1.25374124182778E-01,-1.46609157439458E-02,-6.66795427590982E-02,-4.27681084305836E-02,4.67146514282976E-01,6.6648398458837E-01
5E+00,3E+00,1.6E+01,5.52711971833178E-02,-3.02460737373913E-02,5.88560180884217E-02,1.55650989258404E-02,5.13305919917355E-02,2.55764934872399E-02,-6.2518954496254E-02,1.40897983353006E-01,-1.42183674112187E-02,-7.40995869379065E-02,-5.18311114946758E-02,4.09333979895439E-01,6.78782023416838E-01
5E+00,6E+00,1.6E+01,5.72101205969424E-02,-3.53199162870449E-02,6.20611793172251E-02,1.74150486685461E-02,5.13913234483473E-02,2.90922935118093E-02,-7.12164682875764E-02,1.37947775918345E-01,-1.75469405547323E-02,-8.42844695529179E-02,-6.5561490466078E-02,4.13225046940538E-01,6.46842770160538E-01
5E+00,9E+00,1.6E+01,5.92106246545159E-02,-3.58566579646192E-02,6.12491931489762E-02,1.70808655906984E-02,5.25903566504649E-02,2.95962072803522E-02,-7.0392277987164E-02,1.32613927947688E-01,-1.87838750289887E-02,-8.02215139827281E-02,-6.84847713323952E-02,4.02170444118096E-01,6.57115746112947E-01
5E+00,1.2E+01,1.6E+01,5.9476590994555E-02,-3.54145022681325E-02,5.96969865681557E-02,1.86973275486603E-02,5.15986191749074E-02,3.10235119414699E-02,-5.43614348951785E-02,1.23190773677142E-01,-1.99214120379556E-02,-5.85714267442784E-02,-6.13606499887425E-02,4.08339882768466E-01,6.43224112720604E-01
5E+00,1.5E+01,1.6E+01,5.98512295969553E-02,-3.53968052728833E-02,5.85080129692341E-02,1.78045038833925E-02,5.21683403964605E-02,3.06107739941272E-02,-6.29300728364481E-02,1.17789672792721E-01,-1.69426763952398E-02,-7.16609186412077E-02,-6.30448631753687E-02,4.15558503226451E-01,6.44291055485765E-01
5E+00,1.8E+01,1.6E+01,6.07520621850727E-02,-3.43794937854622E-02,6.07484530586852E-02,1.87187105420397E-02,5.13799024840126E-02,3.12984078078289E-02,-5.84506534520185E-02,1.19190909307252E-01,-1.30969948336973E-02,-6.86930628825772E-02,-5.74409372607963E-02,4.18982148894576E-01,6.42637841682148E-01
5E+00,2.1E+01,1.6E+01,6.12194445754258E-02,-3.10863414731053E-02,6.07910589775204E-02,1.9153892976167E-02,5.1367321366314E-02,3.03215748519574E-02,-5.38748544019267E-02,1.21246118597823E-01,-1.19221323938543E-02,-6.39047821865671E-02,-5.19253421106239E-02,4.30582197704775E-01,6.45189716806022E-01
5E+00,2.4E+01,1.6E+01,6.16317728328575E-02,-2.61249052534312E-02,6.21188173613213E-02,2.0390699969904E-02,5.18603632858262E-02,2.86403100890235E-02,-3.69206318783356E-02,1.2003041436561E-01,-9.09039609441353E-03,-4.15942108312191E-02,-4.14354900732816E-02,4.49952025452475E-01,6.4988596631009E-01
5E+00,2.7E+01,1.6E+01,5.89837813444898E-02,-2.51943274882311E-02,5.93970922088729E-02,1.93689922917318E-02,4.99304583044437E-02,2.95702789523551E-02,-2.64566936333787E-02,1.2568140100457E-01,-4.33978129978647E-03,-2.80822463731051E-02,-3.49783295160555E-02,4.50998288223193E-01,6.3786629016071E-01
5E+00,3E+01,1.6E+01,5.63333290374139E-02,-2.71758921822905E-02,5.49392564800538E-02,1.82551784010955E-02,4.86871047514833E-02,2.79079019627109E-02,-3.65939587242365E-02,1.28075797018878E-01,-8.40934783737981E-03,-4.16254073225182E-02,-4.13374110475478E-02,4.46777402922834E-01,6.35425625765815E-01
5E+00,3.3E+01,1.6E+01,5.4149693157067E-02,-2.84397016749697E-02,5.23185613436883E-02,1.73956173371111E-02,4.84395990218743E-02,2.63373654176262E-02,-5.25727889916478E-02,1.27262358924765E-01,-2.18125808493525E-02,-6.01794018089024E-02,-5.239960857063E-02,4.46446158746959E-01,6.28031999972719E-01
5E+00,3.6E+01,1.6E+01,4.76535962000638E-02,-2.94586163199539E-02,4.13314926366707E-02,1.64088900698196E-02,4.48025315055747E-02,2.15430220455382E-02,-7.26817058829521E-02,1.33375210744515E-01,-4.78950336815069E-02,-8.13177224184996E-02,-6.69398150499423E-02,4.60511390166004E-01,6.27260833221552E-01
5E+00,0E+00,3.2E+01,2.77387996717622E-02,-1.5161934913526E-02,3.20041171514567E-02,1.78812410484002E-02,2.5367527549594E-02,1.67525649283911E-02,-1.41572620611147E-02,1.49000016643389E-01,-1.31960033369831E-02,-1.13407534965983E-02,-1.88796660148951E-02,4.17505727874657E-01,7.03374835924672E-01
5E+00,3E+00,3.2E+01,3.57513229923213E-02,-1.24768297401952E-02,4.0643981298971E-02,1.81315567663269E-02,3.25328644323097E-02,1.83044239427135E-02,-1.076440400389E-04,1.66509911642545E-01,4.7952711216051E-03,6.38804364020633E-04,-5.32137904862016E-03,3.97889089369343E-01,6.99137836573236E-01
5E+00,6E+00,3.2E+01,3.85384880479379E-02,-1.21526950727623E-02,4.51090196070348E-02,1.86115175450826E-02,3.43824601046303E-02,1.9347439829781E-02,-3.06525335190213E-04,1.61029810018351E-01,1.26529531696368E-03,3.86427338081224E-03,-9.53581025889756E-03,3.8786733061383E-01,6.75249128001349E-01
5E+00,9E+00,3.2E+01,4.15040057069807E-02,-1.22949520053534E-02,4.44789451694085E-02,1.91645687086158E-02,3.5592925338388E-02,2.03549483466617E-02,-5.73748250250647E-03,1.46700302856612E-01,9.16193367900535E-04,-3.60815121989713E-03,-1.53171402737872E-02,3.90757032091446E-01,6.7814449504926E-01
5E+00,1.2E+01,3.2E+01,4.26545961286295E-02,-1.40929010849432E-02,4.49781835580127E-02,1.96616806844254E-02,3.5504157377386E-02,2.00959780018828E-02,-1.33309675941689E-02,1.41067882916404E-01,-9.64195965140403E-03,-1.01191899803588E-02,-2.35206674576476E-02,3.95168746546253E-01,6.78789337522127E-01
5E+00,1.5E+01,3.2E+01,4.18163505629562E-02,-1.4320195671554E-02,4.39598990677098E-02,1.87381814254769E-02,3.65885074374432E-02,2.0622411745122E-02,-1.00193062480167E-02,1.32481541393102E-01,-5.36643382143346E-03,-6.1335950686785E-03,-2.18917746307453E-02,3.88929718118257E-01,6.70373317980973E-01
5E+00,1.8E+01,3.2E+01,4.24140629464309E-02,-1.3951993900399E-02,4.69115971616478E-02,1.89137094382603E-02,3.66924363169267E-02,2.16338200532312E-02,-8.85300936659912E-03,1.30140142510772E-01,-6.15077404920445E-03,-3.80647911669787E-03,-2.01735677307544E-02,4.09399886207678E-01,6.53363768046439E-01
5E+00,2.1E+01,3.2E+01,4.30344836110522E-02,-1.30009084949894E-02,4.67066143390483E-02,1.70048975022125E-02,3.70426529398247E-02,2.04033580548384E-02,-1.09893930087218E-02,1.35204534158011E-01,-3.53012493853992E-03,-9.26769523127382E-03,-2.01471798442085E-02,3.95307771904001E-01,6.77712204308071E-01
5E+00,2.4E+01,3.2E+01,4.13768987217161E-02,-1.23155369196792E-02,4.57422944130545E-02,1.86706461890528E-02,3.5130731391162E-02,2.028240925655E-02,-9.07916543521804E-03,1.30648431870608E-01,3.10165518643427E-04,-8.57537500194772E-03,-1.82613352051376E-02,4.09013029627606E-01,6.57749577356511E-01
5E+00,2.7E+01,3.2E+01,3.84977402358338E-02,-1.10171641534914E-02,4.27018640287852E-02,1.83460219206371E-02,3.4484419360956E-02,1.9917398655297E-02,-4.30855680738845E-03,1.3672773492259E-01,6.00910381703131E-06,-1.66662353980396E-03,-1.36963522647358E-02,4.18339131431416E-01,6.47629359760265E-01
5E+00,3E+01,3.2E+01,3.58635706919389E-02,-1.14598116293188E-02,3.72171816254644E-02,1.57955064790402E-02,3.3153119635647E-02,1.93896767535434E-02,-5.81743010739721E-03,1.37669090922819E-01,-2.648429077546E-03,-4.50212419142455E-03,-1.16073170766765E-02,4.1838929790394E-01,6.60390426578773E-01
5E+00,3.3E+01,3.2E+01,3.45734494255448E-02,-1.15027704814077E-02,3.46653700421072E-02,1.47917853441171E-02,3.30208235994773E-02,1.84430391105748E-02,-1.82984177717765E-03,1.48334179655998E-01,1.70793061573015E-03,1.28068680922735E-03,-1.04272056310544E-02,4.29746299928082E-01,6.6108487143905E-01
5E+00,3.6E+01,3.2E+01,2.83000325634056E-02,-1.20309668655462E-02,3.09175868560023E-02,1.24433355508842E-02,2.92283356341269E-02,1.70651050440878E-02,-1.54911523906446E-03,1.53025975408359E-01,3.97075570773667E-03,-7.97687841855863E-04,-7.37439964749092E-03,4.27346872434947E-01,6.58377331460868E-01
6E+00,0E+00,1E+00,2.74194244265528E-02,-3.2964116463807E-03,2.58432091623173E-02,2.56263745637422E-02,1.43157309283243E-02,1.05599799042403E-02,5.16164798859232E-02,2.25105981749364E-01,5.74043563239744E-02,5.03811178165092E-02,3.51132228553431E-02,6.65338468809293E-01,6.42585617032319E-01
6E+00,3E+00,1E+00,2.54935872315984E-02,-2.21611808587839E-03,3.04044393823974E-02,2.40739005684552E-02,1.59973806221247E-02,1.17345427821076E-02,5.62699907048013E-02,2.48885748133353E-01,6.99452597109516E-02,4.68833307796746E-02,3.94136263154934E-02,6.59855278664378E-01,6.19392553617947E-01
6E+00,6E+00,1E+00,2.25924085836004E-02,-1.05017753596532E-03,3.01991978641458E-02,2.43225788457044E-02,1.7799983551189E-02,1.2754258607217E-02,6.59359717150768E-02,2.49870157368261E-01,8.42580555545462E-02,5.77586475881276E-02,4.63492962541411E-02,6.44947589257918E-01,6.26170656654848E-01
6E+00,9E+00,1E+00,2.46500109399823E-02,-7.14750523828638E-04,3.19083155398713E-02,2.59156150598035E-02,1.86791125457404E-02,1.27451809742626E-02,6.9680345377158E-02,2.51554121320325E-01,8.77658841533779E-02,6.36222172248731E-02,4.90205828798304E-02,6.42499442938233E-01,6.32706572498413E-01
6E+00,1.2E+01,1E+00,2.45857338399065E-02,-8.33172046038339E-04,3.28970073057034E-02,2.63305531987403E-02,2.00440634812019E-02,1.337847745774E-02,6.73044281513098E-02,2.48313282692254E-01,9.17561527074958E-02,5.98935613034875E-02,4.0374697473168E-02,6.19546908312005E-01,6.40686124604615E-01
6E+00,1.5E+01,1E+00,2.71934358801675E-02,-1.07059585109696E-03,3.45006511089757E-02,2.73052907398006E-02,1.95929170829576E-02,1.29741092643184E-02,7.28687037039276E-02,2.50955523239553E-01,9.05020665380224E-02,7.07846383516145E-02,4.88170753418707E-02,6.3933677931222E-01,6.38099325775663E-01
6E+00,1.8E+01,1E+00,2.99997669457162E-02,-1.34337346182221E-03,3.63167667802712E-02,2.70388305535816E-02,1.99000955553235E-02,1.32181784735712E-02,7.58574277512984E-02,2.50263571034182E-01,9.52395514797396E-02,7.296308126641E-02,4.92705101300181E-02,6.43290192253321E-01,6.49027405306675E-01
